"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","ZhviRecordCnt","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI","BottomMonth","BottomQuarter","BottomZHVI","PctFallFromPeakToBottom"
2014-06-30,"York","SC","Charlotte","York",1646,130300,0.00307929176289453,-0.00837138508371385,0.00851393188854489,-0.00691483754178379,0.00810088221411065,9344,"2009-11","2009-Q4",137000,-0.0489051094890511,"2009-02","1996-04","1996-Q2",85800,-0.373722627737226
2014-06-30,"Americus","GA","Americus","Sumter",1647,80700,0.0100125156445557,0.0674603174603175,0.0426356589147287,0.0110113594397732,0.0120362092646109,4318,"2008-04","2008-Q2",91000,-0.113186813186813,"2007-05","1997-05","1997-Q2",49100,-0.46043956043956
2014-06-30,"Channelview","TX","Houston","Harris",1648,95600,0.0312837108953614,0.101382488479263,0.160194174757282,0.0225824985135317,0.00243823890191175,6801,"2007-11","2007-Q4",104300,-0.0834132310642378,"2005-01","1996-10","1996-Q4",53600,-0.486097794822627
2014-06-30,"Alabaster","AL","Birmingham","Shelby",1649,146900,0.00136332651670075,0.00410116199589884,0.021557719054242,-0.0035027130680978,0.00656154902503903,10144,"2006-08","2006-Q3",157800,-0.0690747782002535,"2005-07","1996-09","1996-Q3",109500,-0.306083650190114
2014-06-30,"Los Altos","CA","San Jose","Santa Clara",1650,2234800,0.00125448028673835,0.0517200809449856,0.129143088116411,0.0925645201668752,0.0537120560490085,10030,"2014-06","2014-Q2",2234800,0,"2014-06",,,,
2014-06-30,"West Springfield","MA","Springfield","Hampden",1651,186000,0.00161550888529887,-0.0053475935828877,0.00107642626480086,-0.00435122104328711,0.00657578710132989,7003,"2006-08","2006-Q3",211100,-0.118900994789199,"2004-12","1996-04","1996-Q2",100700,-0.522974893415443
2014-06-30,"Winchester","CA","Riverside","Riverside",1652,347900,0.0101626016260163,0.0381975529692629,0.193481989708405,0.0760078136405757,-0.0140058269744723,5909,"2006-03","2006-Q1",481800,-0.277916147779161,"2003-11","1996-06","1996-Q2",161400,-0.665006226650062
2014-06-30,"Oakdale","MN","Minneapolis-St Paul","Washington",1653,191900,0.00418628990057562,0.00366108786610879,0.031166039763568,-0.00217438380508184,-0.0138409907369629,9321,"2006-03","2006-Q1",234100,-0.180264844083725,"2002-12","1996-04","1996-Q2",109000,-0.53438701409654
2014-06-30,"Hermiston","OR","Pendleton","Umatilla",1654,160200,0.0120025268477574,0.0335483870967742,0.104827586206897,0.0332959345319979,0.0270268434044478,4847,"2014-06","2014-Q2",160200,0,"2014-06",,,,
2014-06-30,"College Park","MD","Washington","Prince Georges",1655,269400,0.00111482720178372,0.00223214285714286,0.0906882591093117,0.00466747177553661,0.0109090723110092,4990,"2006-09","2006-Q3",384000,-0.2984375,"2004-12","1997-09","1997-Q3",124900,-0.674739583333333
2014-06-30,"Jesup","GA","Jesup","Wayne",1656,101000,0.0401647785787848,0.0978260869565217,0.0306122448979592,-0.00943020127456795,0.0391381598959737,3586,"2007-07","2007-Q3",115700,-0.127052722558341,"2005-12","1997-01","1997-Q1",60500,-0.477095937770095
2014-06-30,"Laguna Hills","CA","Los Angeles","Orange",1657,694100,0.0110706482155863,0.0529429611650485,0.162257200267917,0.0493623011332893,0.00680302097660435,8793,"2006-03","2006-Q1",767800,-0.0959885386819484,"2004-10","1996-09","1996-Q3",225800,-0.705912998176608
2014-06-30,"Amityville","NY","New York","Suffolk",1658,251200,0.000398247710075667,-0.0263565891472868,-0.0198985563792431,-0.0432815955626999,-0.0132005274566875,5006,"2006-09","2006-Q3",379800,-0.338599262769879,"2003-10","1997-03","1997-Q1",120000,-0.684044233807267
2014-06-30,"Allen Park","MI","Detroit","Wayne",1659,94800,0.0160771704180064,0.0360655737704918,0.151883353584447,0.00601417943335636,-0.0413413297659108,11808,"2004-12","2004-Q4",148600,-0.362045760430686,"1997-07","2011-09","2011-Q3",70000,-0.528936742934051
2014-06-30,"Oak Ridge","TN","Knoxville","Anderson",1660,120200,0.0160608622147084,0.0497816593886463,0.112962962962963,0.00644558128744332,0.027994906754861,10011,"2014-06","2014-Q2",120200,0,"2014-06",,,,
2014-06-30,"Arroyo Grande","CA","San Luis Obispo","San Luis Obispo",1661,563000,0.0136838314728124,0.0351167494024637,0.117285175630085,0.0197707000046625,0.00159471543506329,8866,"2006-10","2006-Q4",696300,-0.191440471061324,"2004-07","1996-06","1996-Q2",180500,-0.740772655464599
2014-06-30,"Vestal","NY","Binghamton","Broome",1662,147600,0.00476514635806671,0.0137362637362637,-0.0396877033181522,0.00550997549420207,0.0260772799798494,6908,"2013-08","2013-Q3",154000,-0.0415584415584416,"2013-02","1997-11","1997-Q4",78000,-0.493506493506494
2014-06-30,"Lake Stevens","WA","Seattle","Snohomish",1663,283900,0.00353481795687522,0.0193895870736086,0.0546062407132244,0.00683025403584425,0.0197799149550495,8404,"2007-08","2007-Q3",338700,-0.161795098907588,"2005-10","1996-07","1996-Q3",145800,-0.569530558015943
2014-06-30,"Glen Cove","NY","New York","Nassau",1664,490200,0.0107216494845361,0.02125,0.089575461213603,0.0121832434440627,-0.000549133432749205,5659,"2006-06","2006-Q2",574600,-0.146884789418726,"2004-06","1996-04","1996-Q2",215900,-0.624260355029586
2014-06-30,"Newberg","OR","Portland","Yamhill",1665,226000,0.00310696848646249,0.006233303650935,0.0741444866920152,0.00160057728549567,0.0279195253362106,5509,"2007-10","2007-Q4",253000,-0.106719367588933,"2006-04","1996-07","1996-Q3",131000,-0.482213438735178
2014-06-30,"Monroeville","PA","Pittsburgh","Allegheny",1666,136100,0.0397249809014515,0.105605199025183,0.193859649122807,0.0321204888933453,0.0190451372180329,9504,"2014-06","2014-Q2",136100,0,"2014-06",,,,
2014-06-30,"Shelbyville","KY","Louisville/Jefferson County","Shelby",1667,151000,0.0100334448160535,0.023728813559322,0.0596491228070175,0.0169919054058292,0.00875124960104778,5200,"2014-06","2014-Q2",151000,0,"2014-06",,,,
2014-06-30,"Town of Milford","MA","Worcester","Worcester",1668,260500,0.000384024577572965,0.00346687211093991,0.0737840065952185,0.00107833571139659,-0.0177838006195861,6866,"2005-10","2005-Q4",342500,-0.239416058394161,"2002-08","1996-04","1996-Q2",132500,-0.613138686131387
2014-06-30,"Sebastopol","CA","Santa Rosa","Sonoma",1669,685800,0.0238877276799044,0.0766091051805338,0.141098169717138,0.038193068741833,0.0139125451157014,8544,"2005-12","2005-Q4",723000,-0.0514522821576763,"2005-05","1996-04","1996-Q2",222800,-0.691839557399723
2014-06-30,"Wellesley","MA","Boston","Norfolk",1670,1036500,-0.00019291984180573,-0.00019291984180573,0.078003120124805,0.0375580592111571,0.0111513708536286,7303,"2014-04","2014-Q2",1038600,-0.00202195262853842,"2014-03","1996-06","1996-Q2",404200,-0.610822260735606
2014-06-30,"Auburn","NY","Auburn","Cayuga",1671,83600,0.00966183574879227,0.0133333333333333,0.0245098039215686,0.00708597652319143,0.0223818887828584,5716,"2007-07","2007-Q3",84300,-0.00830367734282325,"2007-05","1997-11","1997-Q4",51700,-0.386714116251483
2014-06-30,"Georgetown","SC","Georgetown","Georgetown",1672,133800,0.0159453302961276,0.00828937452901281,0.00981132075471698,-0.0375277433618252,0.00739200186843703,8709,"2009-05","2009-Q2",163700,-0.182651191203421,"2005-02","1996-04","1996-Q2",66700,-0.592547342700061
2014-06-30,"Midvale","UT","Salt Lake City","Salt Lake",1673,200600,-0.00149328023892484,-0.00496031746031746,0.0480668756530825,-0.00654928809321742,0.0268552571407799,6752,"2008-06","2008-Q2",234200,-0.143467122117848,"2006-10","1996-04","1996-Q2",122000,-0.479077711357814
2014-06-30,"Monroe Township","MI","Monroe","Monroe",1674,97900,0.0176715176715177,0.0448239060832444,0.143691588785047,-0.0161437813399669,-0.0379852228113432,8694,"2004-07","2004-Q3",144400,-0.32202216066482,"1997-09","2013-03","2013-Q1",85100,-0.410664819944598
2014-06-30,"Elkridge","MD","Baltimore","Howard",1675,317300,0.0073015873015873,0.0261966364812419,0.0640509725016767,0.00305329772947416,0.0143736242844015,7472,"2006-08","2006-Q3",372000,-0.147043010752688,"2005-03","1997-06","1997-Q2",147800,-0.602688172043011
2014-06-30,"Hampden Township","PA","Harrisburg","Cumberland",1676,229800,0.001743679163034,0.00480979449059904,0.00745287154756686,0.000872601677314844,0.0180808440514544,9446,"2007-05","2007-Q2",232500,-0.0116129032258065,"2007-03","1997-07","1997-Q3",143100,-0.384516129032258
2014-06-30,"Town of New Milford","CT","Torrington","Litchfield",1677,249100,0.00484066155707947,-0.000802246289610911,0.0209016393442623,-0.0274532746070518,-0.0187802136318403,9067,"2006-04","2006-Q2",343400,-0.274606872451951,"2002-12","1996-11","1996-Q4",152800,-0.555037856726849
2014-06-30,"Rahway","NJ","New York","Union",1678,220800,0.010989010989011,-0.010752688172043,0.0479354532510679,-0.0350341682869605,-0.0123040310678236,7410,"2006-08","2006-Q3",327800,-0.326418547895058,"2003-09","1996-12","1996-Q4",119600,-0.635143380109823
2014-06-30,"Indian Trail","NC","Charlotte","Union",1679,166400,0.00665456745311555,0.0367601246105919,0.0932982917214192,0.0126022050789067,0.0105647628667183,12229,"2007-09","2007-Q3",170700,-0.0251903925014646,"2007-03","1996-06","1996-Q2",92600,-0.457527826596368
2014-06-30,"Corinth","MS","Corinth","Alcorn",1680,122300,0.00575657894736842,0.0408510638297872,-0.00569105691056911,,,5529,"2010-01","2010-Q1",129100,-0.0526723470178156,"2009-10","1997-06","1997-Q2",56300,-0.563903950426026
2014-06-30,"Pleasure Ridge Park","KY","Louisville/Jefferson County","Jefferson",1681,106300,0.00283018867924528,0.0114176974310181,0.0270531400966184,0.00361363547366245,0.00643054860239722,19173,"2010-06","2010-Q2",107300,-0.00931966449207828,"2010-01","1996-04","1996-Q2",70600,-0.342031686859273
2014-06-30,"Mehlville","MO","St. Louis","Saint Louis",1682,130700,0.00153256704980843,0.00693374422187982,0.0131782945736434,-0.0214946440366161,-0.0126868682268588,9834,"2007-05","2007-Q2",169500,-0.228908554572271,"2001-11","1996-04","1996-Q2",89200,-0.473746312684366
2014-06-30,"New London","CT","New London","New London",1683,147200,0.0158730158730159,0.00136054421768707,-0.00473292765382015,-0.0316718365018938,-0.0148753868707912,4206,"2006-05","2006-Q2",223300,-0.340797133900582,"2003-05","1996-04","1996-Q2",80000,-0.641737572772056
2014-06-30,"Florin","CA","Sacramento","Sacramento",1684,177100,0.017816091954023,0.0466903073286052,0.230715774843641,0.0704579285922515,-0.0268923537154453,5408,"2006-01","2006-Q1",314300,-0.43652561247216,"2003-04","1997-08","1997-Q3",86000,-0.726376073814827
2014-06-30,"Clinton","TN","Knoxville","Anderson",1685,130400,0.0124223602484472,0.0332805071315372,0.0839567747298421,-0.00349075148027733,0.020548376919169,7645,"2009-02","2009-Q1",134000,-0.026865671641791,"2008-08","1996-04","1996-Q2",76400,-0.429850746268657
2014-06-30,"Deer Park","NY","New York","Suffolk",1686,315000,0.0102629890955741,0.0344827586206897,0.098326359832636,-0.0151005887423221,-0.00931406061662721,5836,"2006-10","2006-Q4",420100,-0.250178528921685,"2003-09","1997-01","1997-Q1",130000,-0.690549869078791
2014-06-30,"Lisle","IL","Chicago","Du Page",1687,260300,0.0112665112665113,0.0308910891089109,0.0964616680707666,-0.000230344004790162,-0.00141043351696712,8744,"2006-09","2006-Q3",309500,-0.158966074313409,"2004-05","1996-05","1996-Q2",157900,-0.489822294022617
2014-06-30,"Fridley","MN","Minneapolis-St Paul","Anoka",1688,151300,-0.0091683038637852,-0.041191381495564,0.0100133511348465,-0.00887942984140022,-0.023744741820835,8385,"2006-03","2006-Q1",208900,-0.275730014360938,"2001-08","1996-09","1996-Q3",91400,-0.56247008137865
2014-06-30,"Sherwood","OR","Portland","Washington",1689,321600,0.00437226733291693,0.0304389618711951,0.118219749652295,0.0223149468027681,0.0304316739030108,6740,"2007-01","2007-Q1",347600,-0.0747986191024166,"2006-02","1996-08","1996-Q3",171200,-0.507479861910242
2014-06-30,"Saugus","MA","Boston","Essex",1690,333900,0.00240168117682378,0.00784787201931784,0.0869140625,0.0334131151193693,-0.00638842507614024,7747,"2005-06","2005-Q2",374400,-0.108173076923077,"2003-09","1996-04","1996-Q2",144300,-0.614583333333333
2014-06-30,"Schererville","IN","Chicago","Lake",1691,192700,-0.00670103092783505,-0.00721277691911386,0.00469238790406674,0.0123826746164553,,12939,"2008-06","2008-Q2",200100,-0.0369815092453773,"2007-07","2012-03","2012-Q1",171900,-0.140929535232384
2014-06-30,"Derby","KS","Wichita","Sedgwick",1692,147300,-0.00135593220338983,-0.0140562248995984,-0.0120724346076459,-0.012673897428621,,8349,"2009-04","2009-Q2",159800,-0.0782227784730914,"2009-01","1996-11","1996-Q4",99500,-0.377346683354193
2014-06-30,"Maple Valley","WA","Seattle","King",1693,332900,0.00939963614311704,0.0475141598489616,0.151903114186851,0.0155381249219952,0.0222279094460736,9669,"2007-06","2007-Q2",382700,-0.130128037627384,"2005-11","1996-05","1996-Q2",162900,-0.57434021426705
2014-06-30,"Palmer","AK","Anchorage","Matanuska Susitna",1694,227900,-0.0117085862966175,-0.0343220338983051,-0.0724460724460724,-0.0248829379393154,0.0197588284516435,4644,"2009-05","2009-Q2",260900,-0.126485243388271,"2006-06","2001-06","2001-Q2",156400,-0.400536604062859
2014-06-30,"Riverhead","NY","New York","Suffolk",1695,290400,0.00658578856152513,-0.0287625418060201,-0.0290872617853561,-0.0216588509068288,-0.00126525514982245,10067,"2006-12","2006-Q4",382300,-0.240387130525765,"2004-06","1997-01","1997-Q1",111400,-0.708605806957886
2014-06-30,"Piedmont","SC","Greenville","Greenville",1696,119700,0.0118343195266272,0.0274678111587983,0.0310077519379845,0.0047451716553415,0.0160307238809057,7536,"2008-07","2008-Q3",120000,-0.0025,"2008-07","1996-10","1996-Q4",77600,-0.353333333333333
2014-06-30,"Wasco","CA","Bakersfield","Kern",1697,134800,0.0135338345864662,0.00822737471952132,0.163071613459879,0.00619663577041507,0.0261808746425356,3844,"2006-10","2006-Q4",224500,-0.399554565701559,"2005-02","1996-04","1996-Q2",70700,-0.685077951002227
2014-06-30,"Sonora","CA","Phoenix Lake","Tuolumne",1698,214500,0.0103626943005181,0.0322425409047161,0.170851528384279,-0.0162406703140591,-0.0161778607228269,6891,"2006-05","2006-Q2",330600,-0.351179673321234,"2003-09","1996-10","1996-Q4",113100,-0.657894736842105
2014-06-30,"Grand Haven Township","MI","Holland","Ottawa",1699,162600,-0.00245398773006135,-0.00184162062615101,0.0463320463320463,0.013974403903676,-0.000674001485223896,9207,"2005-06","2005-Q2",169600,-0.0412735849056604,"2004-06","1997-07","1997-Q3",109300,-0.355542452830189
2014-06-30,"Garden City","MI","Detroit","Wayne",1700,79700,0.00886075949367089,0.0127064803049555,0.247261345852895,0.00535471724585257,-0.0537609762022785,11009,"2005-01","2005-Q1",141900,-0.438336856941508,"1996-10","2011-09","2011-Q3",56400,-0.602536997885835
2014-06-30,"Olivehurst","CA","Yuba City","Yuba",1701,160700,0.0183776932826362,0.0806993947545393,0.225781845919146,0.0246185054744419,-0.0221280651978425,6480,"2005-12","2005-Q4",292000,-0.449657534246575,"2003-08","1998-02","1998-Q1",74100,-0.746232876712329
2014-06-30,"Cantonment","FL","Pensacola","Escambia",1702,155800,0.0123456790123457,0.0290620871862616,0.0842032011134308,0.00128866407109496,0.0116938249883916,8930,"2006-04","2006-Q2",187500,-0.169066666666667,"2005-01","1996-05","1996-Q2",97400,-0.480533333333333
2014-06-30,"Cranberry Township","PA","Pittsburgh","Butler",1703,275900,0.0102526547052362,0.0329464619992512,0.103158736505398,0.0378756484154115,0.026212285766269,6549,"2014-06","2014-Q2",275900,0,"2014-06",,,,
2014-06-30,"Goleta","CA","Santa Barbara","Santa Barbara",1704,728400,0.00220143093010457,0.00123711340206186,0.110196616369456,0.0413223592192149,-0.00413292580159685,6730,"2005-06","2005-Q2",901800,-0.192282102461743,"2004-05","1996-06","1996-Q2",243300,-0.73020625415835
2014-06-30,"Burton","MI","Flint","Genesee",1705,62700,0.0346534653465347,0.0573355817875211,0.178571428571429,-0.00409591590493352,-0.0452254805772696,8430,"2005-11","2005-Q4",106600,-0.411819887429644,"1998-12","2012-03","2012-Q1",44600,-0.581613508442777
2014-06-30,"Stoughton","MA","Boston","Norfolk",1706,293100,0.00548885077186964,0.0259012950647532,0.0871661721068249,0.0279997303154491,-0.00755740581519393,8197,"2005-09","2005-Q3",347400,-0.156303972366149,"2003-08","1996-04","1996-Q2",133100,-0.616868163500288
2014-06-30,"Stanton","CA","Los Angeles","Orange",1707,388000,0.0127903941529627,0.0393785159389231,0.140505584950029,0.0542709611613958,0.000958643410389204,4911,"2006-11","2006-Q4",526500,-0.263057929724596,"2004-07","1996-09","1996-Q3",127100,-0.758594491927825
2014-06-30,"Seatac","WA","Seattle","King",1708,239900,0.00925536390408077,0.0563628357551739,0.150599520383693,0.0000833889271103505,0.0145659665290487,5824,"2007-04","2007-Q2",301300,-0.203783604381016,"2005-07","1996-09","1996-Q3",116700,-0.612678393627614
2014-06-30,"San Lorenzo","CA","San Francisco","Alameda",1709,435900,0.0191723170446575,0.042822966507177,0.205142383190489,0.0713066287723767,0.00211196103630051,7568,"2006-10","2006-Q4",571100,-0.236736123270881,"2004-07","1996-05","1996-Q2",159200,-0.72123971283488
2014-06-30,"Town of De Pere","WI","Green Bay","Brown",1710,163700,0.0104938271604938,0.0302076777847703,0.033459595959596,0.00408126355402549,0.0047651832319735,9438,"2006-02","2006-Q1",165800,-0.0126658624849216,"2005-09","1996-06","1996-Q2",104000,-0.372738238841978
2014-06-30,"Holbrook","NY","New York","Suffolk",1711,332300,0.00483822195343211,0.00941676792223572,0.0582802547770701,-0.00562165807313253,-0.00719972427204008,6881,"2006-04","2006-Q2",422400,-0.213304924242424,"2003-08","1997-02","1997-Q1",137400,-0.674715909090909
2014-06-30,"Randallstown","MD","Baltimore","Baltimore",1712,197100,0.00305343511450382,-0.0085513078470825,0.0149330587023687,-0.0289621857899584,0.00917282214113713,8665,"2007-07","2007-Q3",268600,-0.266195085629188,"2004-12","1996-12","1996-Q4",114500,-0.573715562174237
2014-06-30,"Centralia","WA","Centralia","Lewis",1713,142200,0.021551724137931,0.0471281296023564,0.0707831325301205,-0.0164550280809662,0.0141992005585132,6152,"2007-07","2007-Q3",179700,-0.208681135225376,"2005-05","1998-11","1998-Q4",83100,-0.537562604340568
2014-06-30,"Plum","PA","Pittsburgh","Allegheny",1714,145500,0.0282685512367491,0.0730088495575221,0.146572104018913,0.0314994249620875,0.0238032769673753,9097,"2014-06","2014-Q2",145500,0,"2014-06",,,,
2014-06-30,"Medford","NY","New York","Suffolk",1715,238800,0.00251889168765743,-0.00333889816360601,0.0355594102341717,-0.0315387578151849,-0.0192379957953838,7699,"2006-08","2006-Q3",357000,-0.33109243697479,"2003-02","1997-03","1997-Q1",112300,-0.685434173669468
2014-06-30,"Englewood","NJ","New York","Bergen",1716,336300,0.00839580209895052,0.0163191296464189,0.0669416243654822,-0.0139109300580004,-0.0031559399311889,6867,"2007-05","2007-Q2",430600,-0.218996748722712,"2004-05","1996-04","1996-Q2",155600,-0.638643752902926
2014-06-30,"Easton","PA","Allentown","Northampton",1717,100500,0.0234215885947047,0.0255102040816327,0.003996003996004,-0.0377149145101012,0.00822046255248887,6110,"2007-05","2007-Q2",132200,-0.239788199697428,"2004-10","1997-12","1997-Q4",65200,-0.506807866868381
2014-06-30,"Central Point","OR","Medford","Jackson",1718,177700,0.00169109357384442,0.00169109357384442,0.103726708074534,-0.0166885081202112,-0.00471500355127008,5157,"2006-04","2006-Q2",270100,-0.342095520177712,"2004-03","1996-05","1996-Q2",104500,-0.613106256941873
2014-06-30,"Albemarle","NC","Albemarle","Stanly",1719,98800,0.00508646998982706,0.0112589559877175,-0.0266009852216749,-0.0214254312013064,0.0081469875987108,9534,"2009-06","2009-Q2",110100,-0.102633969118983,"2006-03","1996-06","1996-Q2",60500,-0.450499545867393
2014-06-30,"Coos Bay","OR","Coos Bay","Coos",1720,150800,0.016857720836143,0.0407177363699103,0.0657243816254417,0.00607742255809796,0.0241380222261363,7719,"2007-04","2007-Q2",182500,-0.173698630136986,"2005-07","1997-10","1997-Q4",79700,-0.563287671232877
2014-06-30,"Deptford Township","NJ","Philadelphia","Gloucester",1721,165000,0.00671140939597316,-0.00841346153846154,0.0248447204968944,-0.0289431606362098,-0.0000605858671524073,8825,"2006-10","2006-Q4",220700,-0.252378794743996,"2004-06","1997-12","1997-Q4",101900,-0.538287267784323
2014-06-30,"Avon Park","FL","Sebring","Highlands",1722,69400,0.0101892285298399,0.0342771982116244,0.106858054226475,-0.0550257638087248,-0.0132466072256155,7336,"2007-01","2007-Q1",135600,-0.488200589970501,"2003-04","1997-02","1997-Q1",51700,-0.618731563421829
2014-06-30,"Milton","MA","Boston","Norfolk",1723,528300,-0.00470987189148455,-0.00245468277945619,0.0619095477386935,0.0329711033899538,0.0103094992796422,7654,"2014-04","2014-Q2",532100,-0.007141514752866,"2014-03","1996-08","1996-Q3",197500,-0.628829167449727
2014-06-30,"Brenham","TX","Brenham","Washington",1724,146600,0.0316678395496129,0.0646332607116921,0.159810126582278,,,6566,"2014-06","2014-Q2",146600,0,"2014-06",,,,
2014-06-30,"Lafayette","CA","San Francisco","Contra Costa",1725,1246600,0.00792367399741268,0.045980869273368,0.143355039897276,0.0553136295592553,0.0334364748086977,8776,"2014-06","2014-Q2",1246600,0,"2014-06",,,,
2014-06-30,"Clearfield","UT","Ogden","Davis",1726,146700,-0.0107889413351315,-0.0386631716906946,-0.0252491694352159,-0.0285938399166102,0.0100042561060347,6270,"2008-06","2008-Q2",184500,-0.204878048780488,"2006-03","1996-05","1996-Q2",100900,-0.453116531165312
2014-06-30,"Town of Bridgewater","MA","Boston","Plymouth",1727,293500,0.00102319236016371,-0.012117132278694,0.048963545389564,0.00519059036921377,-0.019559913639174,6239,"2005-12","2005-Q4",379200,-0.226002109704641,"2002-07","1996-04","1996-Q2",141100,-0.627900843881857
2014-06-30,"Mira Loma","CA","Riverside","Riverside",1728,377000,0.00212652844231792,0.039426523297491,0.188150015757958,0.0645864074093192,0.000986766686956964,4363,"2006-10","2006-Q4",554800,-0.320475847152127,"2004-07","1996-04","1996-Q2",130700,-0.764419610670512
2014-06-30,"Burbank","IL","Chicago","Cook",1729,151300,0.0120401337792642,-0.00197889182058048,0.093998553868402,-0.0378549012031834,-0.0247036188973245,8616,"2007-03","2007-Q1",249200,-0.392857142857143,"2002-02","1997-08","1997-Q3",121400,-0.512841091492777
2014-06-30,"Lake in the Hills","IL","Chicago","McHenry",1730,178500,0.00168350168350168,0.00790513833992095,0.117021276595745,-0.0245289579890681,-0.0236635191981029,9488,"2006-06","2006-Q2",253100,-0.294745160015804,"2001-02","1996-08","1996-Q3",152300,-0.398261556696958
2014-06-30,"Corcoran","CA","Hanford","Kings",1731,105500,0.0333006856023506,0.0943983402489627,0.286585365853659,-0.0532502486929202,0.00466737373420245,2903,"2007-09","2007-Q3",165300,-0.361766485178463,"2004-09","1996-04","1996-Q2",66600,-0.597096188747731
2014-06-30,"South Brunswick","NJ","New York","Middlesex",1732,379200,0.0212765957446809,0.0383351588170865,0.0621848739495798,-0.000841752035091958,0.00197271275193311,6270,"2005-11","2005-Q4",442600,-0.14324446452779,"2004-08","1996-12","1996-Q4",186000,-0.579755987347492
2014-06-30,"Peru","IN","Peru","Miami",1733,67600,0.0180722891566265,0.0416024653312789,0.102773246329527,0.0129114667113142,-0.0131913684929558,7243,"2005-11","2005-Q4",82200,-0.177615571776156,"2001-08","1996-10","1996-Q4",47200,-0.425790754257908
2014-06-30,"Auburndale","FL","Lakeland","Polk",1734,103900,0.00971817298347911,0.0216322517207473,0.131808278867102,-0.0190702535173596,-0.00256217337898734,7510,"2006-08","2006-Q3",170200,-0.389541715628672,"2004-04","1996-04","1996-Q2",66600,-0.608695652173913
2014-06-30,"Westport","CT","Stamford","Fairfield",1735,1032700,0.00223214285714286,-0.0116757584457843,0.0299192181111,0.0178863319943161,0.00682429859713385,9408,"2006-05","2006-Q2",1134000,-0.0893298059964727,"2004-11","1997-06","1997-Q2",464200,-0.590652557319224
2014-06-30,"Lady Lake","FL","Orlando","Lake",1736,194200,0.00569653029518384,0.0286016949152542,0.135008766803039,0.0326252589338434,0.0141161017375979,9949,"2006-10","2006-Q4",242000,-0.197520661157025,"2005-03","1996-04","1996-Q2",101400,-0.58099173553719
2014-06-30,"Green Valley","AZ","Tucson","Pima",1737,154800,0.00389105058365759,0.0137524557956778,0.0466531440162272,-0.0247886052431452,0.00450227365447065,19454,"2006-10","2006-Q4",230300,-0.32783326096396,"2004-09","1996-06","1996-Q2",114500,-0.502822405557968
2014-06-30,"Melrose","MA","Boston","Middlesex",1738,488200,0.0185687460880451,0.0741474147414741,0.189861077260541,0.0592527721053682,0.0166225610265827,7187,"2014-06","2014-Q2",488200,0,"2014-06",,,,
2014-06-30,"Dawsonville","GA","Atlanta","Dawson",1739,190200,-0.00209863588667366,0.00741525423728814,0.244764397905759,0.0101884932600262,0.012368100354033,8945,"2007-07","2007-Q3",194300,-0.0211013896037056,"2007-05","1996-09","1996-Q3",115500,-0.40555841482244
2014-06-30,"Bergenfield","NJ","New York","Bergen",1740,302000,0.00432324575989358,0.0188933873144399,0.062258177981006,-0.00952309390146211,-0.0114616155549622,7010,"2006-06","2006-Q2",407900,-0.259622456484432,"2003-08","1996-04","1996-Q2",151700,-0.628095121353273
2014-06-30,"Bernards Township","NJ","New York","Somerset",1741,579100,0.00783153498085625,0.0120587207270185,0.0732023721275019,0.0109536014930884,0.00560867815210164,9514,"2006-05","2006-Q2",629600,-0.0802096569250318,"2004-12","1996-08","1996-Q3",276800,-0.560355781448539
2014-06-30,"Alton","IL","St. Louis","Madison",1742,62100,0.00648298217179903,-0.0142857142857143,-0.0327102803738318,-0.0138942885687107,0.00228283078685809,9905,"2010-04","2010-Q2",69500,-0.106474820143885,"2004-09","1997-10","1997-Q4",42200,-0.392805755395683
2014-06-30,"Wilmette","IL","Chicago","Cook",1743,616700,0.000811424862057773,-0.0167410714285714,0.0643769416637901,0.00570692824558505,0.00256542227374479,9610,"2006-05","2006-Q2",700700,-0.11988011988012,"2004-08","1996-05","1996-Q2",331400,-0.527044384187241
2014-06-30,"Round Lake Beach","IL","Chicago","Lake",1744,103900,0.00971817298347911,0.0126705653021443,0.107675906183369,-0.04761092545097,-0.0331804642676093,8278,"2007-06","2007-Q2",163000,-0.362576687116564,"1999-04","2013-04","2013-Q2",92300,-0.433742331288344
2014-06-30,"Marshfield","WI","Marshfield","Wood",1745,134700,0.00597460791635549,0.0298165137614679,0.0639810426540284,0.0180084375600462,0.0117072012137365,7530,"2014-06","2014-Q2",134700,0,"2014-06",,,,
2014-06-30,"Danvers","MA","Boston","Essex",1746,365400,0.00357044767920901,0.0147181338517079,0.0820254663902872,0.0305218420184143,0.000411438550210308,7565,"2005-10","2005-Q4",398800,-0.0837512537612839,"2004-07","1996-04","1996-Q2",162500,-0.592527582748245
2014-06-30,"Woodburn","OR","Salem","Marion",1747,148100,0.0157750342935528,0.04369274136716,0.10936329588015,-0.0286862445825981,0.00421492427902614,6289,"2007-11","2007-Q4",200900,-0.262817322050772,"2005-03","1996-04","1996-Q2",101200,-0.496266799402688
2014-06-30,"Wethersfield","CT","Hartford","Hartford",1748,241600,0.00792657488527326,0.0189793336145086,0.061978021978022,-0.00311634732101884,0.00273097338375483,9307,"2006-09","2006-Q3",270700,-0.107499076468415,"2004-08","1996-04","1996-Q2",124400,-0.540450683413373
