state,zipcode,census_tract_id,mean_household_income
MN,56046,27147960500,73160
MN,55115,27163070304,90763
MN,55047,27163070206,124854
MN,56120,27165950300,59308
MN,55349,27171101200,63851
NJ,8310,34001011202,64042
NJ,8403,34001013500,150277
NJ,8205,34001010501,81599
NJ,8221,34001013500,150277
NJ,7430,34003032104,155817
NJ,7650,34003041200,85571
NJ,7652,34003042400,130704
NJ,7072,34003005000,77720
NJ,7661,34003048200,115200
NJ,8015,34005702208,85029
NJ,8046,34005702805,70982
NJ,8505,34005701401,118575
NJ,8064,34005702203,79483
NJ,8042,34005702400,107315
NJ,8224,34005704700,81833
NJ,8002,34007603301,80608
NJ,8105,34007600900,28378
NJ,8091,34007608800,68694
NJ,8043,34007607505,133627
NJ,8035,34007605800,90688
NJ,8204,34009021701,78627
NJ,8251,34009021804,59036
NJ,8210,34009021002,82188
NJ,8352,34011010800,75799
NJ,8327,34011010101,73552
NJ,7111,34013012400,42860
NJ,8066,34015500205,69345
NJ,8061,34015500600,112191
NJ,8328,34015501703,72586
NJ,7002,34017010800,80645
NJ,7882,34041031900,101845
NJ,7979,34019010100,242253
NJ,8825,34019011500,93320
NJ,8853,34035053602,145227
NJ,8887,34019011202,131306
NJ,8619,34021002903,90987
NJ,8611,34021002500,67116
NJ,8828,34023008103,90185
NJ,8859,34023007303,86744
NJ,7758,34025800601,78213
NJ,7726,34025810200,135011
NJ,8720,34025808702,160820
NJ,7717,34025808300,120850
NJ,8535,34025812501,153839
NJ,7034,34027041702,92369
NJ,7054,34027041803,168535
NJ,7435,34027044401,135094
NJ,7828,34027046105,71547
NJ,7082,34027040801,167968
NJ,7930,34027045902,244524
NJ,7940,34027043200,168320
NJ,7976,34027044200,291113
NJ,7046,34027041200,244012
NJ,7457,34027040400,94246
NJ,8753,34029722701,102103
NJ,8731,34029732001,107051
NJ,8008,34029738001,131247
NJ,8741,34029730000,88750
NJ,8733,34029739100,39976
NJ,8758,34029733000,90251
NJ,8757,34029731204,44235
NJ,7470,34031246202,143343
NJ,7424,34031264102,78698
NJ,7014,34031124402,79531
NJ,7505,34031183200,31248
NJ,8023,34033021500,73337
NJ,7439,34037373000,80639
NJ,7204,34039033900,63804
NJ,7033,34039033600,84950
NJ,7023,34039038700,126753
NJ,8037,34001010900,74195
NJ,8360,34011040400,61533
NJ,8346,34001011202,64042
NJ,8319,34001011600,71609
NJ,7628,34003010300,100875
NJ,7601,34003023501,43721
NJ,7642,34003026200,130922
NJ,7020,34003013002,104437
NJ,7010,34003006201,89890
NJ,7074,34003036200,70149
NJ,7677,34003035200,194247
NJ,8052,34005700403,66537
NJ,8640,34005704801,90278
NJ,8610,34021002500,67116
NJ,8075,34005700702,62017
NJ,8511,34005704801,90278
NJ,8641,34005982111,56746
NJ,8554,34005701302,80630
NJ,8041,34005702400,107315
NJ,8515,34005704302,134280
NJ,8003,34007603503,192516
NJ,8045,34007606500,68012
NJ,8049,34007607300,61241
NJ,8110,34007610500,66023
NJ,8012,34007611300,71092
NJ,8230,34009020302,96208
NJ,8311,34011010301,74461
NJ,8314,34011010101,73552
NJ,7028,34013016000,207017
NJ,7108,34013005400,38242
NJ,7052,34013017400,131063
NJ,7079,34013019300,103865
NJ,7083,34039033100,92518
NJ,8086,34015500205,69345
NJ,8322,34015501701,112581
NJ,7093,34017015600,48060
NJ,7047,34017014502,28714
NJ,8530,34019011800,136815
NJ,8822,34019011301,148804
NJ,8690,34021003002,113308
NJ,8648,34021003202,92196
NJ,8540,34021004201,134503
NJ,8534,34021003903,145297
NJ,8560,34021003800,151102
NJ,8542,34021004000,114844
NJ,8558,34035054202,241036
NJ,8830,34023002603,93580
NJ,7001,34023009000,78328
NJ,8824,34023008405,139527
NJ,8528,34035053402,126216
NJ,7753,34025807900,92068
NJ,8730,34025809400,116691
NJ,7719,34025808701,149040
NJ,7764,34025806202,109736
NJ,7739,34025804200,186858
NJ,7960,34027043402,194979
NJ,7878,34027041602,116281
NJ,7950,34027042302,127413
NJ,7876,34027045502,126061
NJ,7850,34027045402,90299
NJ,7005,34027040900,186941
NJ,7981,34027042100,109910
NJ,7928,34027044000,213573
NJ,7870,34027046297,184538
NJ,8734,34029732101,88954
NJ,8723,34029714200,79434
NJ,7504,34031182600,63176
NJ,7456,34031216702,113674
NJ,7465,34031236602,101721
NJ,7524,34031180900,31266
NJ,8038,34033022201,73051
NJ,8844,34035053704,125866
NJ,8502,34035053904,198156
NJ,7062,34039038800,58200
NJ,8553,34035053901,111037
NJ,8890,34035053501,108443
NJ,7851,34037371900,100735
NJ,7974,34039038102,127109
NJ,7081,34039037601,117627
NJ,7027,34039036900,79700
NJ,7825,34041031101,107359
NJ,7863,34041031500,84903
NJ,7846,34041031102,109862
NJ,8808,34041032101,107762
NJ,8203,34001010101,87386
NJ,8244,34001012801,51595
NJ,8241,34001010501,81599
NJ,8317,34001011600,71609
NJ,7024,34003019202,65248
NJ,7458,34003053100,243173
NJ,7463,34003056200,106630
NJ,7657,34003045200,82630
NJ,7676,34003058100,148149
NJ,7663,34003052100,100103
NJ,8562,34005704500,82898
NJ,8087,34029736101,74026
NJ,8518,34005701301,76799
NJ,8073,34005702700,106421
NJ,8104,34007601900,24987
NJ,8030,34007605200,68248
NJ,8007,34007606700,68601
NJ,8226,34009020203,78271
NJ,8223,34009020301,91688
NJ,8248,34009020302,96208
NJ,8212,34009021900,76562
NJ,8323,34011010500,77735
NJ,8316,34011010101,73552
NJ,7050,34013018600,46212
NJ,7017,34013010400,47100
NJ,7039,34013020700,120872
NJ,7043,34013016200,244131
NJ,7104,34013009500,49695
NJ,7102,34013008100,31233
NJ,7041,34013020200,169232
NJ,7040,34013019500,157398
NJ,8062,34015502002,117070
NJ,8085,34015502200,116771
NJ,7029,34017013900,72492
NJ,8559,34019011600,117538
NJ,8551,34019011700,125802
NJ,8848,34019010500,105130
NJ,8809,34019010701,128793
NJ,8608,34021000900,40014
NJ,8820,34023001413,124449
NJ,8536,34023008605,78119
NJ,7756,34025807400,63484
NJ,7755,34025806400,111197
NJ,8514,34025811900,140984
NJ,7733,34025803300,228277
NJ,7762,34025809100,175790
NJ,7869,34027045704,193540
NJ,7834,34027041400,116869
NJ,7927,34027042200,134570
NJ,7405,34027040701,143928
NJ,7856,34027045300,110486
NJ,7933,34027044102,149272
NJ,8759,34029720101,32959
NJ,8005,34029734001,66597
NJ,8721,34029731002,90610
NJ,8006,34029738100,141910
NJ,7508,34031163500,119251
NJ,7514,34031181100,50258
NJ,8807,34035050703,142836
NJ,7924,34035052700,200040
NJ,7843,34037374700,101855
NJ,7016,34039037200,115974
NJ,7208,34039031802,52432
NJ,7922,34039038201,188469
NJ,7065,34039035900,64063
NJ,7066,34039036301,97755
NJ,7838,34041031301,95451
NJ,8886,34041032102,115868
NJ,7880,34041031301,95451
NJ,7823,34041031601,86216
NJ,8201,34001010200,89925
NJ,8234,34001011802,91017
NJ,7608,34003036100,82031
NJ,7647,34003002200,117371
NJ,7620,34003002100,303938
NJ,7621,34003003200,72353
NJ,7649,34003040001,178565
NJ,7607,34003033200,90089
NJ,7645,34003035100,149626
NJ,7436,34003039100,123278
NJ,7626,34003008000,149098
NJ,7452,34003022200,181276
NJ,7022,34003018200,68865
NJ,8088,34005703600,107294
NJ,8057,34005700503,158987
NJ,8060,34005702601,77412
NJ,8011,34005702204,56436
NJ,8034,34007603603,103846
NJ,8089,34007608904,92607
NJ,8004,34007608903,100412
NJ,8059,34007611700,86009
NJ,8247,34009021001,80874
NJ,8324,34011010101,73552
NJ,7021,34013020901,289801
NJ,7078,34013020000,365558
NJ,7106,34013002300,63192
NJ,8096,34015501105,73329
NJ,8051,34015500701,87942
NJ,8074,34015502002,117070
NJ,7032,34017012700,72779
NJ,7094,34017019900,99252
NJ,8858,34019010100,242253
NJ,8628,34021003705,78741
NJ,8691,34021004309,127268
NJ,7747,34023007909,133025
NJ,8879,34023007402,80702
NJ,7067,34023002402,190539
NJ,7095,34023003001,87920
NJ,7077,34023003401,80398
NJ,8861,34023004400,61913
NJ,8810,34023008502,141184
NJ,8872,34023007202,99226
NJ,8750,34025809200,143395
NJ,7734,34025801600,48888
NJ,8510,34025812501,153839
NJ,7730,34025802300,79232
NJ,7757,34025805300,141955
NJ,7849,34027044702,113225
NJ,7440,34027040200,101538
NJ,7840,34041031402,72456
NJ,7801,34027044501,88370
NJ,7803,34027045200,105069
NJ,7946,34027044102,149272
NJ,7980,34027044102,149272
NJ,8740,34029729000,68993
NJ,7011,34031124800,64415
NJ,7442,34031196402,95217
NJ,7420,34031236601,102703
NJ,8821,34035053707,152030
NJ,7860,34037373900,86313
NJ,7871,34037373100,148673
NJ,7822,34037372300,102875
NJ,7901,34039037900,322630
NJ,7088,34039032901,96479
NJ,8094,34015501606,88921
NJ,8225,34001013500,150277
NJ,8344,34015501702,90471
NJ,8402,34001013101,131866
NJ,7670,34003055100,231487
NJ,7070,34003051400,118765
NJ,7630,34003014000,119806
NJ,7631,34003015500,136110
NJ,7606,34003036100,82031
NJ,7057,34003057102,65054
NJ,7407,34003011400,74341
NJ,7624,34003007002,160741
NJ,7604,34003025200,105804
NJ,7632,34003016000,168543
NJ,8054,34005702910,124859
NJ,8048,34005703103,68832
NJ,8022,34005701401,118575
NJ,8501,34025811900,140984
NJ,8010,34005701001,54037
NJ,8620,34021003001,107625
NJ,8009,34007609103,72569
NJ,8031,34007611100,63951
NJ,8102,34007600700,53529
NJ,8109,34007603100,81928
NJ,8108,34007604300,70125
NJ,8107,34007611600,55296
NJ,8033,34007606400,237548
NJ,8095,34007609205,79925
NJ,8260,34009021001,80874
NJ,8243,34009020800,90687
NJ,8332,34011030502,66920
NJ,8345,34011010302,50518
NJ,8361,34011040800,116583
NJ,7107,34013000700,41496
NJ,7044,34013021100,106322
NJ,7112,34013004900,50558
NJ,7068,34013020902,133559
NJ,8343,34033020900,88080
NJ,8312,34015501500,77242
NJ,8039,34015502100,119390
NJ,7306,34017001800,36158
NJ,7311,34017007600,168962
NJ,7830,34019010100,242253
NJ,8826,34019010200,128758
NJ,7865,34041031500,84903
NJ,8525,34021003905,180959
NJ,8827,34019010400,132183
NJ,8802,34019010400,132183
NJ,8829,34019010900,103595
NJ,8609,34021002200,52914
NJ,8561,34021004310,112792
NJ,8831,34023008202,142420
NJ,8854,34023000603,118696
NJ,8882,34023006900,58631
NJ,8904,34023001100,106941
NJ,8832,34023008900,60209
NJ,7735,34025801700,55459
NJ,7080,34023001002,101842
NJ,7718,34025800500,118539
NJ,7748,34025801100,164164
NJ,7712,34025806504,76879
NJ,7723,34025812400,134682
NJ,7711,34025806300,108329
NJ,7746,34025809701,174640
NJ,7847,34027045300,110486
NJ,7836,34027046104,108831
NJ,7438,34027044602,109857
NJ,7444,34027040300,104476
NJ,7935,34027044000,213573
NJ,7920,34035054100,165854
NJ,8735,34029722500,76020
NJ,8738,34029714400,135897
NJ,8722,34029725001,85650
NJ,8092,34029736002,71492
NJ,7013,34031124311,97080
NJ,7502,34031180100,67310
NJ,8098,34033020800,77548
NJ,8070,34033021600,65312
NJ,7060,34039039300,41330
NJ,8823,34035053402,126216
NJ,7419,34037372700,70636
NJ,7826,34037371900,100735
NJ,7827,34037371000,70010
NJ,7202,34039030702,51825
NJ,7090,34039036600,112610
NJ,7205,34039032400,60365
NJ,7036,34039035400,61474
NJ,7820,34041031302,104826
NJ,8215,34001010600,57647
NJ,8232,34001012000,56020
NJ,8340,34011010101,73552
NJ,8270,34009020400,96716
NJ,8401,34001001300,54272
NJ,7073,34003012001,69826
NJ,7640,34003024200,143300
NJ,7648,34003002300,121701
NJ,7675,34003024100,179906
NJ,7401,34003001000,188740
NJ,7423,34003027000,195985
NJ,7605,34003028001,91917
NJ,7644,34003030400,68503
NJ,7643,34003029200,75865
NJ,7603,34003004002,92473
NJ,7627,34003009100,213633
NJ,8019,34005704700,81833
NJ,8053,34005704008,98619
NJ,8065,34005700104,56931
NJ,8077,34005700303,107770
NJ,8106,34007610900,66113
NJ,8026,34007607600,94974
NJ,8242,34009022102,57067
NJ,8202,34009020902,196612
NJ,8246,34009020700,88103
NJ,8318,34033021101,84156
NJ,8329,34011010200,51371
NJ,8321,34011010302,50518
NJ,7018,34013011600,49855
NJ,7109,34013014600,75961
NJ,7105,34013007400,54061
NJ,7110,34013013500,101841
NJ,8056,34015500600,112191
NJ,8090,34015500800,129874
NJ,7302,34017006400,99901
NJ,7304,34017004300,52379
NJ,7087,34017016900,43850
NJ,7086,34017017900,178137
NJ,7310,34017007700,138127
NJ,8804,34019010400,132183
NJ,8876,34035053603,139131
NJ,8550,34021004306,216356
NJ,8512,34023008700,166873
NJ,8857,34023007805,100705
NJ,8863,34023003203,81448
NJ,8837,34023008900,60209
NJ,8812,34035052100,148985
NJ,8840,34023002101,150385
NJ,8846,34023000200,83205
NJ,7724,34025804700,97190
NJ,7728,34025810502,116341
NJ,7731,34025811401,117203
NJ,7727,34025811502,99492
NJ,7720,34025808200,67290
NJ,7760,34025803900,155845
NJ,7716,34025800900,132772
NJ,7702,34025812300,110210
NJ,7704,34025803700,160330
NJ,7740,34025805900,67560
NJ,7885,34027044401,135094
NJ,7945,34027046400,184915
NJ,7931,34035052800,163022
NJ,7058,34027040803,145516
NJ,7852,34027045502,126061
NJ,7035,34027040101,102675
NJ,8732,34029726000,86770
NJ,8755,34029722002,76911
NJ,8701,34029715800,67688
NJ,8533,34029718000,84760
NJ,7501,34031182200,26562
NJ,7403,34031116500,85767
NJ,8067,34033020100,74646
NJ,7921,34035052904,217976
NJ,7934,34035052800,163022
NJ,8805,34035051300,100091
NJ,8835,34035051500,62926
NJ,7063,34039039400,56198
NJ,7069,34035052300,159149
NJ,8880,34035053000,89868
NJ,7461,34037371100,81366
NJ,7416,34037372900,75020
NJ,7422,34037371502,82875
NJ,7881,34037371900,100735
NJ,7418,34037371400,102448
NJ,8330,34001011401,87085
NJ,8350,34001011202,64042
NJ,7446,34003044100,138942
NJ,7662,34003050000,76726
NJ,7450,34003047400,129986
NJ,7646,34003037201,121795
NJ,7031,34003038100,80815
NJ,7432,34003034000,104075
NJ,7071,34003031100,79625
NJ,7641,34003009200,179945
NJ,7410,34003017400,121076
NJ,8036,34005703000,103673
NJ,8021,34007608600,50722
NJ,8103,34007600400,25311
NJ,8084,34007611200,90429
NJ,8029,34007608206,79589
NJ,8302,34011010600,69059
NJ,8348,34011010101,73552
NJ,7006,34013021802,101111
NJ,7009,34013021300,125140
NJ,7103,34013023000,26713
NJ,8063,34015500300,75733
NJ,8080,34015500702,100301
NJ,8097,34015500900,90687
NJ,8071,34015501302,70275
NJ,8020,34015500600,112191
NJ,7305,34017005801,51120
NJ,7307,34017000400,78444
NJ,8801,34019011002,158098
NJ,8629,34021002200,52914
NJ,8618,34021003601,69567
NJ,8816,34023006500,121776
NJ,8817,34023001702,78539
NJ,8902,34023006203,104256
NJ,8901,34023005800,55934
NJ,8850,34023006300,91757
NJ,8852,34023008501,86553
NJ,7737,34025800400,89352
NJ,7722,34025809902,208095
NJ,7853,34027046297,184538
NJ,7866,34027044401,135094
NJ,7932,34027042500,151488
NJ,7842,34027044401,135094
NJ,7961,34027042600,124419
NJ,8527,34029717400,80072
NJ,7421,34031256802,103536
NJ,7503,34031183102,55120
NJ,7939,34035054100,165854
NJ,8836,34035050903,174823
NJ,7977,34035052800,163022
NJ,8869,34035050600,102065
NJ,7821,34037374100,115156
NJ,7848,34037372400,105243
NJ,7201,34039039800,45887
NJ,7203,34039034400,58397
NJ,7092,34039038300,143987
NJ,7832,34041031200,90115
NJ,7833,34041031200,90115
NJ,8341,34001011300,61414
NJ,8326,34001011300,61414
NJ,8406,34001013302,69696
NJ,8217,34001010700,74348
NJ,7417,34003020200,275267
NJ,7660,34003046100,83246
NJ,7656,34003043001,148508
NJ,7666,34003054500,128651
NJ,7026,34003021300,73512
NJ,7075,34003060000,90825
NJ,7481,34003061200,170940
NJ,7495,34003032104,155817
NJ,8068,34005702203,79483
NJ,8016,34005701102,85529
NJ,8055,34005703801,133108
NJ,8078,34007607200,60608
NJ,8081,34007609203,90558
NJ,8083,34007607401,68920
NJ,8349,34011010302,50518
NJ,8353,34011010600,69059
NJ,7004,34013021601,118703
NJ,7003,34013015200,67702
NJ,7042,34013016800,89048
NJ,8028,34015501402,41657
NJ,8093,34015500100,64527
NJ,8014,34015502400,97572
NJ,8027,34015500500,81479
NJ,7030,34017018800,108065
NJ,8889,34019011100,124311
NJ,8833,34019011002,158098
NJ,8867,34019010702,125722
NJ,8638,34021003500,69005
NJ,8520,34021004405,118848
NJ,7064,34023009100,78619
NJ,7008,34023003700,75023
NJ,7721,34025802600,86920
NJ,8884,34023008102,80323
NJ,7732,34025812100,139736
NJ,7701,34025801400,112740
NJ,7738,34025801500,145085
NJ,7751,34025809502,152622
NJ,8736,34025809400,116691
NJ,7750,34025804100,131894
NJ,8724,34029713100,98510
NJ,7703,34025812200,78157
NJ,8555,34025812502,155642
NJ,7045,34027040804,154466
NJ,7857,34027046000,68935
NJ,7460,34037372600,95808
NJ,7936,34027041902,167457
NJ,7926,34027045804,273075
NJ,7970,34027045804,273075
NJ,8751,34029728000,54299
NJ,8742,34029711100,86328
NJ,8050,34029735104,92804
NJ,7480,34031256804,132360
NJ,7012,34031124322,78591
NJ,7506,34031143200,102489
NJ,7055,34031175801,38907
NJ,7513,34031182700,49110
NJ,7522,34031180300,49464
NJ,7512,34031223802,106606
NJ,8079,34033021202,72247
NJ,8069,34033020600,68947
NJ,8001,34033021201,87574
NJ,8072,34033021202,72247
NJ,7059,34035052204,243220
NJ,8873,34035054300,103071
NJ,7462,34037371600,75655
NJ,7874,34037374200,97470
NJ,7206,34039030400,51176
NJ,7076,34039038602,243649
NJ,8865,34041032200,86371
NM,87108,35001000903,24285
NM,87104,35001002500,65931
NM,87109,35001003725,62458
NM,87825,35053978200,44755
NM,87014,35006974700,50503
NM,87045,35031946000,29480
NM,88419,35059950200,48488
NM,88101,35009000602,67097
NM,88048,35013001802,40598
NM,88003,35013001000,16914
NM,88033,35013001500,82366
NM,88032,35013001307,49514
NM,88256,35015000800,52338
NM,88022,35017964500,50578
NM,88431,35019961600,37883
NM,88410,35059950200,48488
NM,88426,35021000100,43660
NM,88252,35025000900,51257
NM,88301,35027960200,44511
NM,88318,35027960200,44511
NM,87544,35028000400,83528
NM,87319,35031943902,37488
NM,87316,35031973100,58314
NM,87013,35031944000,24838
NM,79837,35035000902,35682
NM,88325,35035000602,56837
NM,88401,35037958900,46482
NM,87029,35039000500,44619
NM,87064,35039000400,49367
NM,87582,35039000300,54751
NM,87548,35039000400,49367
NM,88118,35041000401,55069
NM,88130,35041000402,51322
NM,87072,35043011000,55050
NM,87043,35043011100,91916
NM,87933,35051962401,41896
NM,87514,35055952100,62697
NM,87553,35055940000,39954
NM,87529,35055940100,48056
NM,87512,35055952100,62697
NM,87070,35057963202,44889
NM,87023,35061970902,44037
NM,87106,35001001200,34986
NM,87111,35001003721,144968
NM,87117,35001000801,57790
NM,87821,35003976400,40067
NM,87827,35003976400,40067
NM,87943,35051962402,52779
NM,87038,35006946100,41806
NM,87020,35006974700,50503
NM,87315,35006974700,50503
NM,87051,35006974700,50503
NM,87005,35006974700,50503
NM,87729,35007950700,51981
NM,87734,35033955200,49486
NM,88124,35009000601,45245
NM,88254,35015000700,72941
NM,88255,35015000900,84927
NM,88034,35017964600,38866
NM,88053,35017964100,50493
NM,87711,35047957500,45979
NM,88417,35019961600,37883
NM,88020,35023970000,46049
NM,88312,35027960400,50977
NM,88338,35027960400,50977
NM,88323,35027960300,55083
NM,87375,35031943700,34250
NM,87301,35031943901,39105
NM,87317,35031945300,28136
NM,87325,35031943700,34250
NM,87723,35033955200,49486
NM,87742,35033955200,49486
NM,88349,35035000902,35682
NM,88330,35035000601,46050
NM,88342,35035000601,46050
NM,88121,35037958900,46482
NM,88430,35037958900,46482
NM,87012,35039000400,49367
NM,87523,35039000100,44387
NM,87046,35039000500,44619
NM,87041,35043011000,55050
NM,87052,35043940200,44719
NM,87044,35043011000,55050
NM,87053,35043010900,53398
NM,87124,35043010722,62356
NM,87027,35043010900,53398
NM,87037,35045943201,48067
NM,87455,35045942900,34203
NM,87418,35045943300,85186
NM,87552,35047957600,47533
NM,87501,35049010203,113002
NM,87035,35057963600,44549
NM,87931,35051962402,52779
NM,88042,35051962402,52779
NM,87556,35055952100,62697
NM,87557,35055952700,47387
NM,87032,35057963600,44549
NM,88436,35059950200,48488
NM,87008,35001003805,87846
NM,88232,35005001400,46711
NM,87740,35007950500,43116
NM,87710,35007950700,51981
NM,87714,35007950700,51981
NM,87749,35007950700,51981
NM,88119,35011960100,44386
NM,88136,35011960100,44386
NM,88046,35013001103,63774
NM,88024,35013001802,40598
NM,88210,35015000900,84927
NM,88045,35023970000,46049
NM,88028,35017964200,54725
NM,87724,35019961600,37883
NM,87730,35021000100,43660
NM,88056,35023970000,46049
NM,88242,35025000701,64290
NM,88346,35027960400,50977
NM,88348,35027960400,50977
NM,86515,35031943800,35787
NM,87752,35033955200,49486
NM,87735,35033955200,49486
NM,87753,35033955200,49486
NM,87736,35033955200,49486
NM,87715,35033955200,49486
NM,88352,35035000700,52060
NM,87554,35039000400,49367
NM,87578,35039000100,44387
NM,87521,35039000100,44387
NM,87530,35039000400,49367
NM,88125,35041000402,51322
NM,88113,35041000402,51322
NM,87025,35043011200,59127
NM,87499,35045943201,48067
NM,87461,35045942900,34203
NM,87562,35047957700,45736
NM,87508,35049010602,93965
NM,87505,35049010800,61279
NM,87939,35051962402,52779
NM,87801,35053978100,52757
NM,87016,35057963600,44549
NM,87120,35001940600,79604
NM,87121,35001940600,79604
NM,87015,35049010312,63546
NM,87048,35043010602,112100
NM,88253,35005001400,46711
NM,87007,35006946100,41806
NM,87321,35006945800,24699
NM,87021,35006974400,42294
NM,87040,35006946100,41806
NM,88021,35013001701,58431
NM,88072,35013001802,40598
NM,87940,35013001400,40548
NM,88023,35017964600,38866
NM,88321,35057963700,39859
NM,88415,35059950200,48488
NM,87746,35047957500,45979
NM,88240,35025001100,64890
NM,88264,35025001100,64890
NM,88345,35027960600,62999
NM,88341,35027960200,44511
NM,88343,35027960400,50977
NM,88324,35027960400,50977
NM,88030,35029000400,49875
NM,87311,35031943600,32486
NM,87322,35031945600,53726
NM,87310,35031943700,34250
NM,87313,35031943500,35203
NM,87312,35031973100,58314
NM,87712,35033955200,49486
NM,87745,35047957500,45979
NM,87750,35033955200,49486
NM,88427,35037958900,46482
NM,87520,35039000500,44619
NM,87566,35039944100,50558
NM,87537,35039000300,54751
NM,87511,35039000200,53183
NM,87515,35039000500,44619
NM,87577,35039000400,49367
NM,88132,35041000402,51322
NM,87083,35043011000,55050
NM,87018,35043940900,30128
NM,87402,35045000201,123284
NM,87415,35045000613,70302
NM,87930,35051962402,52779
NM,87901,35051962401,41896
NM,87028,35053978100,52757
NM,87525,35055952100,62697
NM,87571,35055952700,47387
NM,87580,35055952100,62697
NM,88424,35059950200,48488
NM,87112,35001000127,53898
NM,87047,35043011100,91916
NM,87820,35003976400,40067
NM,88201,35005001102,55878
NM,88116,35005001200,49557
NM,88344,35005001102,55878
NM,88339,35005001102,55878
NM,87034,35006941500,45816
NM,87323,35031946000,29480
NM,87049,35006974700,50503
NM,87728,35007950700,51981
NM,88120,35037958900,46482
NM,88112,35009000602,67097
NM,88081,35035000902,35682
NM,88011,35013001204,109518
NM,88001,35013000800,39122
NM,88044,35013001600,60497
NM,87936,35013001400,40548
NM,88220,35015000700,72941
NM,88061,35017964800,47179
NM,88049,35017964100,50493
NM,88435,35019961600,37883
NM,87743,35021000100,43660
NM,88231,35025000800,57171
NM,88114,35025001100,64890
NM,87326,35031945700,41755
NM,86504,35031943800,35787
NM,88337,35035000603,54579
NM,88347,35035000902,35682
NM,88434,35037958900,46482
NM,87581,35039000400,49367
NM,87004,35043011000,55050
NM,87024,35043011200,59127
NM,87701,35047957500,45979
NM,87560,35047957700,45736
NM,87538,35047957600,47533
NM,87535,35049010309,70764
NM,88416,35047957500,45979
NM,87574,35049010203,113002
NM,87567,35049010102,49324
NM,87935,35051962401,41896
NM,87831,35053978200,44755
NM,87828,35053978100,52757
NM,87558,35055952100,62697
NM,87543,35055952700,47387
NM,87110,35001000207,54799
NM,87114,35001004720,70995
NM,87107,35001003201,56945
NM,87829,35003976400,40067
NM,87830,35003976400,40067
NM,87824,35003976400,40067
NM,88203,35005001300,49985
NM,88230,35005001300,49985
NM,87747,35007950700,51981
NM,88135,35009000602,67097
NM,88134,35011960100,44386
NM,88008,35013001701,58431
NM,88002,35013001900,58673
NM,88047,35013001801,38582
NM,87937,35013001400,40548
NM,88004,35013001500,82366
NM,88263,35015000800,52338
NM,88268,35015000700,72941
NM,88041,35017964600,38866
NM,88038,35017964100,50493
NM,88055,35017964200,54725
NM,87733,35021000100,43660
NM,88260,35025001100,64890
NM,88262,35025001100,64890
NM,88351,35027960300,55083
NM,87011,35053978100,52757
NM,88029,35029000400,49875
NM,87347,35031973100,58314
NM,87328,35031943800,35787
NM,87732,35033955200,49486
NM,88314,35035000700,52060
NM,88340,35035940000,33429
NM,88411,35037958900,46482
NM,87516,35039000400,49367
NM,87532,35039940700,46838
NM,87575,35039000500,44619
NM,87419,35045000706,73795
NM,87527,35039000200,53183
NM,88115,35041000402,51322
NM,87144,35043010723,67571
NM,87413,35045943201,48067
NM,87401,35045000205,46762
NM,87364,35045943100,38522
NM,87420,35045942801,39358
NM,87421,35045000504,65655
NM,87569,35047957500,45979
NM,87823,35053978200,44755
NM,87062,35053978100,52757
NM,87517,35055952300,39398
NM,87519,35055952300,39398
NM,88418,35059950200,48488
NM,87002,35061971100,38974
NM,87102,35001002100,46239
NM,87059,35001003807,68359
NM,87357,35006945800,24699
NM,87327,35031940500,25786
NM,87718,35007950700,51981
NM,88103,35009000900,41734
NM,88005,35013001500,82366
NM,88063,35013001705,34138
NM,88027,35013001702,61579
NM,88012,35013001307,49514
NM,88040,35023970000,46049
NM,88051,35017964200,54725
NM,88065,35017964200,54725
NM,88025,35017964200,54725
NM,88026,35017964500,50578
NM,88267,35025001100,64890
NM,88336,35027960400,50977
NM,87305,35031943901,39105
NM,87713,35033955200,49486
NM,88354,35035000902,35682
NM,88350,35035000902,35682
NM,88310,35035000601,46050
NM,88311,35035000602,56837
NM,87551,35039000500,44619
NM,87518,35039000500,44619
NM,87539,35039000400,49367
NM,87522,35049010102,49324
NM,88126,35041000402,51322
NM,87731,35047957500,45979
NM,87573,35047957600,47533
NM,88421,35047957500,45979
NM,87507,35049010304,104873
NM,87506,35049940400,101965
NM,87010,35049010309,70764
NM,87036,35057963700,39859
NM,87513,35055952300,39398
NM,87061,35057963600,44549
NM,87105,35001004001,59236
NM,87122,35001003731,166313
NM,87113,35001003736,37455
NM,87123,35001003805,87846
NM,87026,35006946100,41806
NM,87022,35001940700,55072
NM,87116,35001000903,24285
NM,88039,35003976400,40067
NM,88250,35005001102,55878
NM,88422,35059950200,48488
NM,88007,35013001500,82366
NM,88052,35013001305,39319
NM,87941,35013001400,40548
NM,88043,35017964800,47179
NM,88353,35019961600,37883
NM,88009,35023970000,46049
NM,88265,35025000702,50424
NM,88316,35027960300,55083
NM,88355,35027960600,62999
NM,87320,35031943800,35787
NM,87722,35033955200,49486
NM,88317,35035000901,53104
NM,87017,35039000500,44619
NM,87528,35039941000,52210
NM,87510,35039000400,49367
NM,87549,35039000300,54751
NM,87412,35039941000,52210
NM,87533,35039944100,50558
NM,87531,35055952300,39398
NM,87001,35043011100,91916
NM,87410,35045000611,61359
NM,81137,35045000706,73795
NM,87416,35045943000,47594
NM,87417,35045000505,54390
NM,87583,35047957700,45736
NM,87565,35047957600,47533
NM,87056,35049010310,79619
